Date_of_Accusation,Name_of_Accused,Gender,Location_of_Case,Charge,Result_of_Case,latitude,longitude,geo_precision
1590,Marine_Tyges,Female,"Ribe,Vester_Vested-Ribe, Nørrejylland",Witchcraft,Unknown,55.3297,8.7671,town
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Kvinde_(Jesper_Skammelsens_wife),Female,"Roskilde, Sjælland",Witchcraft,Unknown,55.6433478,12.0819247,original
1590,Kisten_Sontags,Female,"København, Sjælland",Witchcraft,Unknown,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Anne_Jespers_Vintappers,Female,"København, Sjælland",Witchcraft,Unknown,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Ane_Coldings_Djævelens_Moder,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Karen_Vævers,Female,"København, Sjælland",Witchcraft,Guilty,55.664265,12.5736138,original
1590,Maren_Matts_Bryggers,Female,"København, Sjælland",Witchcraft,Guilty,55.664265,12.5736138,original
1590,Kirsten_Søndags,Female,"København, Sjælland",Witchcraft,Unknown,55.664265,12.5736138,original
1590,Maren_Mogensis,Female,"København, Sjælland",Witchcraft,Unknown,55.664265,12.5736138,original
1590,Den_bondekvinde,Female,"Malmø, Skånelandene",Witchcraft,Unknown,55.605,13.0038,town
1590,Anne_Jespers,Female,"København, Sjælland",Witchcraft,Unknown,55.664265,12.5736138,original
1590,Maren_Pers,Female,"København, Sjælland",Witchcraft,Unknown,55.664265,12.5736138,original
1590,Unknown,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Aneke_Lambs,Female,Sjælland,Witchcraft,Unknown,55.5455979,11.6973741,original
1590,Margrete,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1590,Anne_Nesskens_Spinders,Female,,Witchcraft,The_Supreme_Court_Rettertinget_sent_the_case_back_for_a_final_verdict_outcome_not_known,,,
1590,Børte_Christensdatter,Female,"Slangerup, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1590,Marine_Brennevins,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1590,Inger_Christiern_Skredders,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1590,Bente_Bondequinde,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1590,"Svend_Christiernsøn,_søn_af_Inger",Male,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,No_charge_banishment_without_a_case,55.605,13.0038,town
1590,Bente_Hans_Madsen_Foermands,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1590,Kirstine_Michils,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1590,Kirstine_Bahequinde,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Bbnishment,55.605,13.0038,town
1590,"Kirstine_Pallis,_også_kaldet_Bommels",Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1590,Mette_Christiem_Wiegiers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1590,Marine_Christiern_Poulsen_Galhierns,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Acquitted,55.605,13.0038,town
1590,Johanne_Anders_Reers_Buffelmager,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_would_not_stand_by_the_statement,55.605,13.0038,town
1590,Margrete,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1590,wife_til_Sonne_Nielszøn,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_would_not_stand_by_the_statement,55.605,13.0038,town
1590,wife_til_Niels_Germundszøn,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_would_not_stand_by_the_statement,55.605,13.0038,town
1590,Anne_Hinricks,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_maintained_the_statement,55.605,13.0038,town
1590,Kirstine_Amtz,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_maintained_the_statement,55.605,13.0038,town
1590,Hr._Peder,Female,"Malmø,  Tygelsjö, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_withdrew_the_statement,55.605,13.0038,town
1590,Matz_Lauritzøn,Male,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1590,Matz_Lauritzøns_mor,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1591,"Hans,_degn_i_Jerne",Male,"Skast_Herred, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.53,8.63,herred
1591,multiple_people,multiple_people,"Blekinge, Rønneby, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2103,15.2758,town
1591,Unknown,Female,"Lund, Skånelandene",Witchcraft,Unknown,55.7047,13.191,town
1591,Margrete_Jacob_Skrivers,Female,"København, Sjælland",Witchcraft,Unknown,55.664265,12.5736138,original
1591,Else_Fændriks,Female,"Blekinge, Ronneby, Skånelandene",Witchcraft,Unknown,56.2103,15.2758,town
1591,Mindst_én_person,multiple_people,"Blekinge, Ronneby, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2103,15.2758,town
1591,wife_til_Jens_Morsing,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Settlement,55.605,13.0038,town
1591,wife_til_Jens_Bertilssøn,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1591,Bente_Torsdotter,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_banishment_without_trial,55.605,13.0038,town
1591,Elline_Ibsdotter_Christiern_Snedkers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Unknown,55.605,13.0038,town
1592,Margrete_Borringholms,Female,"Ysted, Bornholm, Skånelandene",Witchcraft,Unknown,55.9833,13.5833,region
1592,Margrete_Knud_Timmermands,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1594,Moderen_til_Maren_Villumsdatter_Madum_Sogn,Female,"Hammerum_Herred, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.13,8.97,herred
1595,Maren_Povlsdatter,Female,"Ribe, Tornum, Nørrejylland",Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.3297,8.7671,town
1596,Mette_Madsdatter_datter_af_Karen_Jørgensdatter_Spandis,Female,"Båg_herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1596,Karen_Jørgensdatter_Spandis,Female,"Båg_herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1596,Ousse_Lauritzes,Male,"Sallinge_herred, Faaborg, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.1006,10.2439,town
1596,Maren_Hanses,Female,"Langeland, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1596,"Kirstine,_Peder_Thygesens_wife",Female,"Langeland, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1596-1598,Kirstin_Jenses,Female,"Bjerre_herred, Sejet, Nørrejylland",Witchcraft,Unknown,55.8833,9.8167,herred
1597,Jørgen_Jepsen,Male,"Skovby_herred, Ore_Birk, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1597,Johanne_Jensis,Female,"Sallinge_herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1597,Jens_Viborg,Male,"Kerteminde, Fyn",Witchcraft_Denunciation,The_case_was_to_be_taken_up_outcome_unknown,55.3600867,10.5894524,original
1597,Unknown,Female,"Kerteminde, Fyn",Witchcraft,Unknown,55.3600867,10.5894524,original
1598,"Karine,_Jørgen_Jepsens_wife",Female,"Skovby_herred, Ore_Birk, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1598,Kirstine_Jensen_Foster_Moder,Female,"Brusk_herred, Sejet, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.5333,9.6167,herred
1598,Doritte_Guldsmeds,Female,"Maribo, Lolland",Witchcraft,Unknown,54.7758018,11.5054333,original
1598,Karine_Wiegers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Settlement,55.605,13.0038,town
1598,"Manne_Jensdatter,_Bondequnde_af_Hördt",Female,"Malmø, Skånelandene,_Hördt",Witchcraft_or_Secret_Arts,Acquitted_or_banished,49.16583,8.32639,original
1598,Jakob_Slagter,Male,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Settlement,55.605,13.0038,town
1599,Else_Ibs/Jensdatters_bror,Female,"Bølling_Herred, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.07,8.73,herred
1600,Kirstine_Nebs,Female,"Hjerm_Herred, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.42,8.55,herred
1600,Kvinde,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1601,Jesper_Degn,Male,"Hassing_Herred, Bedsted, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1601,Las_Bram,Male,"Kalundborg, Sjælland",Secret_Arts_and_Fraud,Guilty_To_be_punished_by_the_bailiff,55.6833793,11.0993619,original
1601,En_ung_dreng,Male,"Kalundborg, Sjælland",Secret_Arts_and_Fraud,Guilty_To_be_punished_by_the_bailiff,55.6833793,11.0993619,original
1601,En_ung_pige,Female,"Kalundborg, Sjælland",Secret_Arts_and_Fraud,Unknown,55.6833793,11.0993619,original
1601,Anders_Bager,Male,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Settlement,55.605,13.0038,town
1602,Unknown,Female,"Langeland, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1602,Unknown,Female,"Langeland, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1602,Maren_Niels_Christensens,Female,"Rudkøbing, Langeland",Witchcraft,Unknown,54.9377498,10.7167568,original
1602,Maren_Eriks,Female,"Næstved, Sjælland",Witchcraft,Guilty_Fled,55.2328252,11.7674102,original
1602,Else_Thues,Female,"Næstved, Sjælland",Witchcraft,Guilty_Fled,55.2328252,11.7674102,original
1602,Karen_Gregersdatter,Female,"Næstved, Sjælland",Witchcraft_Denunciation,Unknown,55.2328252,11.7674102,original
1602,Elline_Willumsdatter,Female,"Næstved, Sjælland",Witchcraft_Denunciation,Unknown,55.2328252,11.7674102,original
1602,Kirstine_Mules,Female,"Næstved, Sjælland",Witchcraft,No_charge_she_was_imprisoned_with_Maren_Eriks_and_Else_Thues_in_the_same_case_but_no_formal_charge_was_brought,55.2328252,11.7674102,original
1602,Elene_Peders,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1602,Kirsten_Snedkers,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1602,Maren_Jydekvinde,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1603,Unknown,Female,"Stevns, Strøby, Sjælland",Witchcraft_or_Secret_Arts,Unknown,55.3985214,12.28817,original
1603,Kone_til_Oluf_Knudsen,Female,"Stevns, Strøby, Sjælland",Witchcraft,Unknown,55.3985214,12.28817,original
1603,Inger_Hans_Jørgensen_af_Beddinge_Leje,Female,"Malmø, Beddinge_Leje, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_banishment_without_trial,55.605,13.0038,town
1605,Gertrud_Laursdatter,Female,"Aalborg, Nørrejylland",Witchcraft,Guilty_banishment,57.0488,9.9217,town
1605,multiple_people,multiple_people,"Aalborg, Nørrejylland",Accomplice,Unknown,57.0488,9.9217,town
1605,Bådsmand_Rasmussens_kone_(Berit?),Female,"Aalborg, Nørrejylland",Accomplice,Unknown,57.0488,9.9217,town
1605,Else_Lessis,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1605,Marine_Jep_Stisøns,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1605,Margrethe_Nyborgs,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1605,Karine_Saugskers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1605,Marine_Joens,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Acquitted,55.605,13.0038,town
1605,"Birgitte,_Marine_Joens_datter",Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Acquitted,55.605,13.0038,town
1605,Kirstine_Peder_Truedsøns,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1605,Boel_Hyllies,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Acquitted,55.605,13.0038,town
1607-08,Kirsten_Hansens,Female,"Faxe_Herred, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1608,Johanne_Tusindkierling,Female,"Halland, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9833,13.5833,region
1609,Tyrre_Jensdatter,Female,"Uge, Lovtrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1609,Per_Jensen,Male,Nørrejylland,Witchcraft,Acquitted,56.4531684,9.4075049,original
1609,Karen_Lauritzdatter,Female,"Holsted, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.5175,8.9236,town
1609,Else_Knudsdatter,Female,Nørrejylland,Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4531684,9.4075049,original
1609,Buol_Persdatter,Female,Nørrejylland,Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4531684,9.4075049,original
1609,Maren_Nielsdatter,Female,Nørrejylland,Witchcraft,Acquitted,56.4531684,9.4075049,original
1609,Kirsten_Jensdatter,Female,Nørrejylland,Witchcraft,Acquitted,56.4531684,9.4075049,original
1609,Mette_Mortens,Female,"Malt, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4333,8.9333,town
1609-1658,Karen_Peder_Druds,Female,"Sallinge_herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1609,Unknown,Female,"Harre_Herred, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1609,Kvinden_Skege,Female,"Slangerup, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1609,Boel_Pedersdatter,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1610,Maren_Hansdatter,Female,Nørrejylland,Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4531684,9.4075049,original
1610,Gunder_Brixis,Female,"Oksby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.5975,8.1236,town
1610,Maren_Jeggers,Female,"Oksby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.5975,8.1236,town
1610,Maren_Sørens,Female,"Kærgård_birk, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1610,Kirsten_Nielsdatter_Pouls,Female,"Grimstrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.55,8.6333,town
1610,Karen_Suendsdatter,Female,Nørrejylland,Witchcraft,Acquitted,56.4531684,9.4075049,original
1610,Apelone_Klausdatter,Female,"Malt, Malt_herred, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4333,8.9333,town
1610,Ingeborg_Harchis,Female,"Ribe, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3297,8.7671,town
1610,Else_Peder_Mortensens,Female,"Ribe, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.3297,8.7671,town
1610,Bodild_Harchisdatter,Female,"Ribe, Nørrejylland",Witchcraft,Acquitted,55.3297,8.7671,town
1610,Anne_Niels_Skyttes,Female,"Skast_Herred, Toftnæs, Nørrejylland",Witchcraft_Denunciation,Unknown,55.53,8.63,herred
1610,Anne_Kanniks,Female,"Skast_Herred, Sjælborg, Nørrejylland",Witchcraft_Denunciation,Unknown,55.53,8.63,herred
1611,Jens_Hansen_Rusk,Male,"Lønne, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.7333,8.2333,town
1611,Maren_Chrestens,Female,"Holsted, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.5175,8.9236,town
1611,Niels_Christensen,Male,Nørrejylland,Witchcraft,Acquitted,56.4531684,9.4075049,original
1611,Johane_Nielskone,Female,"Varde, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.6212,8.4813,town
1612,Maren_Nielsdatter_Knep,Female,"Aalborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0488,9.9217,town
1612,Mette_Pedersdatter,Female,"Aalborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0488,9.9217,town
1612,Apelone_lbsdatter,Female,"Aalborg, Nørrejylland",Witchcraft,Unknown,57.0488,9.9217,town
1612-1661,Bodil_Hansis,Female,"Ramsø_Herred, Vilgestrup, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.5206,12.10621,original
1612-1661,Peder_Degn,Male,"Ods_Herred, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1612-1661,Gunder_Erik_Madsens,Female,"Ods_Herred, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1612-1661,Anne_Loumis_Petersens,Female,"Ods_Herred, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1612-1661,Poul_Mortensens_kone,Female,"Ods_Herred, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1612-1661,Anders_Skomager,Male,"Ods_Herred, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1612-1661,Mads_Olsens_kone,Female,"Bårse_Herred, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1612,Kirsten_Jægers,Female,"Skast_Herred, Hostrup, Nørrejylland",Witchcraft,Unknown,55.53,8.63,herred
1612,Johanne_Andersdatter_Thomeses,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1612,Kirsten_Lauridsdatter,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1612,Boel_Peders_af_Egøje,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1612,Datteren_til_Boel_Peders_af_Egøjes,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1612,Mette_Banghors,Female,"Køge, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4565009,12.1818964,original
1613,Suend_Quinnsmand,Male,Nørrejylland,Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4531684,9.4075049,original
